UserName,RecommendedHotel,predicted_rating
Nguyên,Moonlight Bay Panorama Ocean View,10.673469
vo,HANZ Panorama Grand Residencé,10.667262
vo,Panorama Center Ocean View,10.520785
vo,HANZ Muong Thanh Vien Trieu Condo Hotel,10.458828
vo,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),10.365136
vo,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.330126
Ngọc,HANZ Panorama Grand Residencé,12.207564
Ngọc,HANZ Muong Thanh Vien Trieu Condo Hotel,11.999316
Ngọc,HÀO PHÁT HOTEL NHA TRANG,11.205285
Ngọc,The Pool Villa Cam Ranh - All Private Pool Villas,10.735045
Ngọc,InterContinental Residences Nha Trang,10.677425
Ngọc,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.670551
Từ,HANZ Panorama Grand Residencé,11.233073
Từ,HANZ Muong Thanh Vien Trieu Condo Hotel,11.025086
Từ,Panorama Center Ocean View,10.85645
Từ,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.300669
Từ,The Arena Cam Ranh Beach seaside,10.261882
Từ,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.099861
Phước,HANZ Panorama Grand Residencé,12.949578
Phước,HANZ Muong Thanh Vien Trieu Condo Hotel,12.764104
Phước,The Pool Villa Cam Ranh - All Private Pool Villas,11.005093
Phước,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",10.918685
Phước,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",10.824594
Sơn,Panorama Center Ocean View,11.832593
Sơn,HANZ Panorama Grand Residencé,11.675218
Sơn,HANZ Muong Thanh Vien Trieu Condo Hotel,11.449239
Sơn,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.0566225
Sơn,HÀO PHÁT HOTEL NHA TRANG,10.864652
Trương,HANZ Panorama Grand Residencé,13.155095
Trương,HANZ Muong Thanh Vien Trieu Condo Hotel,12.945541
Trương,Panorama Center Ocean View,11.275267
Trương,Angela Cam Ranh( gần sân bay Cam Ranh) (Angela Cam Ranh( near the Airport Cam Ranh)),11.07673
Trương,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),10.714689
Phạm,HANZ Panorama Grand Residencé,11.946081
Phạm,HANZ Muong Thanh Vien Trieu Condo Hotel,11.73134
Phạm,Panorama Center Ocean View,11.154743
Phạm,HÀO PHÁT HOTEL NHA TRANG,11.0015955
Phạm,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.880128
Văn,Panorama Center Ocean View,12.158493
Văn,HANZ Panorama Grand Residencé,11.813172
Văn,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.640812
Văn,HANZ Muong Thanh Vien Trieu Condo Hotel,11.592536
Văn,Bondi Backpackers (Bondi Backpackers Nha Trang),11.015024
Văn,HÀO PHÁT HOTEL NHA TRANG,10.892606
Hà,HANZ Panorama Grand Residencé,11.892774
Hà,HANZ Muong Thanh Vien Trieu Condo Hotel,11.682816
Hà,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.129427
Hà,HÀO PHÁT HOTEL NHA TRANG,10.773823
Hà,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.5908575
Tuan,Panorama Center Ocean View,11.860835
Tuan,HANZ Panorama Grand Residencé,11.6917515
Tuan,HANZ Muong Thanh Vien Trieu Condo Hotel,11.480759
Tuan,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.390933
Tuan,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.727817
Tuan,HÀO PHÁT HOTEL NHA TRANG,10.409324
Long,HANZ Panorama Grand Residencé,12.386143
Long,HANZ Muong Thanh Vien Trieu Condo Hotel,12.191009
Long,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.482569
Long,Panorama Center Ocean View,11.464488
Long,Bondi Backpackers (Bondi Backpackers Nha Trang),11.0913725
Long,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.027707
Long,Khách sạn Sao Việt Nha Trang (Sao Viet Nha Trang Hotel),10.846586
liên,HANZ Panorama Grand Residencé,11.302976
liên,HANZ Muong Thanh Vien Trieu Condo Hotel,11.093291
liên,Panorama Center Ocean View,10.964653
liên,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.434876
liên,The Arena Cam Ranh Beach seaside,10.3429575
liên,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.226022
Ngan,The Arena Cam Ranh Beach seaside,11.04537
Ngan,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.017192
Ngan,The Pool Villa Cam Ranh - All Private Pool Villas,10.989913
Ngan,HANZ Panorama Grand Residencé,10.989739
Ngan,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),10.86661
Ngan,HANZ Muong Thanh Vien Trieu Condo Hotel,10.788375
Ngan,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.659645
Yen,"Căn hộ 500 m² 10 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Nhà Nghỉ Thúy Vy)",11.429793
Yen,Wise Stay Gold Coast,10.695081
Yen,Condotel Arena's at Bai Dai Beach Nha Trang,10.68882
Yen,HANZ Panorama Grand Residencé,10.621907
Yen,Gold Coast Hotel Nha Trang,10.591875
Yen,Panorama Center Ocean View,10.555871
Yen,Pavillon Boutique Hotel & Apartment Nha Trang,10.516833
Hữu,HANZ Panorama Grand Residencé,11.895393
Hữu,HANZ Muong Thanh Vien Trieu Condo Hotel,11.70311
Hữu,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.362014
Hữu,Khách sạn Long Hồ (Long Hồ Hotel),10.084821
Hữu,PANAMA Nha Trang Hotel,9.981752
Hữu,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.937301
Hữu,Gran Meliá Nha Trang,9.929097
Hữu,Khách sạn Imperial Nha trang (Imperial Nha Trang Hotel),9.870464
Thy,HANZ Panorama Grand Residencé,12.110947
Thy,Khu biệt thự Casa Blanca (Casa Blanca Villas),12.024808
Thy,HANZ Muong Thanh Vien Trieu Condo Hotel,11.939231
Thy,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",11.460311
Thy,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.327479
Thy,Gold Coast Hotel Nha Trang,11.265953
Thy,The Pool Villa Cam Ranh - All Private Pool Villas,11.087113
Hồ,HANZ Panorama Grand Residencé,12.689112
Hồ,HANZ Muong Thanh Vien Trieu Condo Hotel,12.469603
Hồ,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",11.709479
Hồ,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.2430105
Hồ,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.221934
Nhi,Panorama Center Ocean View,11.9118595
Nhi,HANZ Panorama Grand Residencé,11.7608
Nhi,HANZ Muong Thanh Vien Trieu Condo Hotel,11.5382
Nhi,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.312257
Nhi,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.1798525
Nhi,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.160162
An,Angela Cam Ranh( gần sân bay Cam Ranh) (Angela Cam Ranh( near the Airport Cam Ranh)),12.591181
An,Panorama Center Ocean View,12.35097
An,HANZ Panorama Grand Residencé,12.003625
An,Căn hộ cao cấp view biển do Anh quản lý (Luxury Seaview Apartments managed by Anh),11.828743
An,HANZ Muong Thanh Vien Trieu Condo Hotel,11.795848
An,HÀO PHÁT HOTEL NHA TRANG,11.43772
Nam,HANZ Panorama Grand Residencé,12.362758
Nam,HANZ Muong Thanh Vien Trieu Condo Hotel,12.161979
Nam,HÀO PHÁT HOTEL NHA TRANG,11.139911
Nam,Gran Meliá Nha Trang,11.067207
Nam,Angela Cam Ranh( gần sân bay Cam Ranh) (Angela Cam Ranh( near the Airport Cam Ranh)),11.006648
Nam,Sep'on Heartfulness Centre,10.844151
Tuyen,Khách sạn & Căn hộ Hà Trang (Ha Trang Voronezh Hotel and Apartment),11.507322
Tuyen,HANZ Panorama Grand Residencé,11.401812
Tuyen,HANZ Muong Thanh Vien Trieu Condo Hotel,11.191314
Tuyen,Khách sạn Long Hồ (Long Hồ Hotel),10.742208
Tuyen,CAM RANH NHA TRANG SEAVIEW RESORT,10.703283
Tuyen,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),10.606437
Tam,HANZ Panorama Grand Residencé,11.671606
Tam,HANZ Muong Thanh Vien Trieu Condo Hotel,11.476982
Tam,Panorama Center Ocean View,10.878808
Tam,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.418995
Tam,HÀO PHÁT HOTEL NHA TRANG,10.324805
Tam,The Arena Cam Ranh Beach seaside,10.231496
hung,HANZ Panorama Grand Residencé,11.058146
hung,HANZ Muong Thanh Vien Trieu Condo Hotel,10.863461
hung,Condotel Arena's at Bai Dai Beach Nha Trang,10.41381
hung,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.303019
hung,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.17909
hung,Panorama Center Ocean View,10.15497
hung,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),9.992242
Bui,HANZ Panorama Grand Residencé,11.9565525
Bui,HANZ Muong Thanh Vien Trieu Condo Hotel,11.744479
Bui,Gran Meliá Nha Trang,11.330963
Bui,Sep'on Heartfulness Centre,11.29442
Bui,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.120832
Bui,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.861459
Bui,InterContinental Residences Nha Trang,10.850461
Bui,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),10.847352
Huỳnh,HANZ Panorama Grand Residencé,11.926502
Huỳnh,HANZ Muong Thanh Vien Trieu Condo Hotel,11.7006645
Huỳnh,Panorama Center Ocean View,11.50722
Huỳnh,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.905069
Huỳnh,Nomad Apartment,10.667467
Huỳnh,Condotel Arena's at Bai Dai Beach Nha Trang,10.659401
Huỳnh,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.523034
Thời,HANZ Panorama Grand Residencé,11.302976
Thời,HANZ Muong Thanh Vien Trieu Condo Hotel,11.093291
Thời,Panorama Center Ocean View,10.964653
Thời,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.434876
Thời,The Arena Cam Ranh Beach seaside,10.3429575
Thời,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.226022
Duy,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.662649
Duy,HANZ Panorama Grand Residencé,11.5594845
Duy,Panorama Center Ocean View,11.502482
Duy,Nomad Apartment,11.381662
Duy,HANZ Muong Thanh Vien Trieu Condo Hotel,11.330559
Dinh,HANZ Panorama Grand Residencé,11.544216
Dinh,Panorama Center Ocean View,11.430989
Dinh,HANZ Muong Thanh Vien Trieu Condo Hotel,11.343446
Dinh,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.978043
Dinh,"Căn hộ 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hải (Luxury apartment sea view 28 floor Scenia Bay)",10.658071
Dinh,HÀO PHÁT HOTEL NHA TRANG,10.638815
bui,HANZ Panorama Grand Residencé,11.938822
bui,Panorama Center Ocean View,11.878383
bui,HANZ Muong Thanh Vien Trieu Condo Hotel,11.712756
bui,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.15947
bui,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.077838
Bich,HANZ Panorama Grand Residencé,12.574512
Bich,HANZ Muong Thanh Vien Trieu Condo Hotel,12.394358
Bich,Gold Coast Hotel Nha Trang,12.084575
Bich,The Pool Villa Cam Ranh - All Private Pool Villas,11.765474
Bich,Residence Inn Villa Cam Ranh,10.613935
Bich,Gold Coast Nha Trang Luxury Apartment - Ocean View,10.607847
Bich,The Arena Cam Ranh Beach seaside,10.586632
Bich,Khu biệt thự Casa Blanca (Casa Blanca Villas),10.480461
TOAN,HANZ Panorama Grand Residencé,12.027015
TOAN,HANZ Muong Thanh Vien Trieu Condo Hotel,11.814419
TOAN,Panorama Center Ocean View,11.018273
TOAN,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.82381
TOAN,HÀO PHÁT HOTEL NHA TRANG,10.781424
Đoàn,HANZ Panorama Grand Residencé,12.180498
Đoàn,HANZ Muong Thanh Vien Trieu Condo Hotel,11.975044
Đoàn,Gold Coast Hotel Nha Trang,11.161021
Đoàn,InterContinental Residences Nha Trang,10.9903145
Đoàn,Rosemary Home @ Bai Dai Beach Nha Trang,10.980181
Trinh,Panorama Center Ocean View,11.225069
Trinh,The Sea Luxury Nha Trang Apartment,11.112296
Trinh,Nomad Apartment,11.061517
Trinh,HANZ Panorama Grand Residencé,10.816632
Trinh,Residence Inn Villa Cam Ranh,10.5901575
Trinh,HANZ Muong Thanh Vien Trieu Condo Hotel,10.589661
chi,HANZ Panorama Grand Residencé,11.632102
chi,HANZ Muong Thanh Vien Trieu Condo Hotel,11.409415
chi,Panorama Center Ocean View,11.3823805
chi,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.914832
chi,Gold Coast Hotel Nha Trang,10.7006445
chi,HÀO PHÁT HOTEL NHA TRANG,10.689727
Nhung,HANZ Panorama Grand Residencé,11.671837
Nhung,HANZ Muong Thanh Vien Trieu Condo Hotel,11.45176
Nhung,Khách sạn Long Hồ (Long Hồ Hotel),10.748956
Nhung,Vinpearl Luxury Nha Trang,10.61882
Nhung,Panorama Center Ocean View,10.448059
Nhung,La Paloma Villa,10.4258585
lê,HANZ Panorama Grand Residencé,11.532108
lê,Panorama Center Ocean View,11.513147
lê,HANZ Muong Thanh Vien Trieu Condo Hotel,11.315373
lê,Gold Coast Hotel Nha Trang,10.766014
lê,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.714651
lê,Thời Bình Hotel,10.624027
Uyển,HANZ Panorama Grand Residencé,11.302976
Uyển,HANZ Muong Thanh Vien Trieu Condo Hotel,11.093291
Uyển,Panorama Center Ocean View,10.964653
Uyển,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.434876
Uyển,The Arena Cam Ranh Beach seaside,10.3429575
Uyển,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.226022
Hoang,HÀO PHÁT HOTEL NHA TRANG,10.992865
Hoang,The Arena Cam Ranh Beach seaside,10.93573
Hoang,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.882782
Hoang,Panorama Center Ocean View,10.875373
Hoang,HANZ Panorama Grand Residencé,10.849744
Ynhu,HANZ Panorama Grand Residencé,11.302976
Ynhu,HANZ Muong Thanh Vien Trieu Condo Hotel,11.093291
Ynhu,Panorama Center Ocean View,10.964653
Ynhu,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.434876
Ynhu,The Arena Cam Ranh Beach seaside,10.3429575
Ynhu,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.226022
Linh,HANZ Panorama Grand Residencé,12.436598
Linh,HANZ Muong Thanh Vien Trieu Condo Hotel,12.2333
Linh,Panorama Center Ocean View,11.816349
Linh,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",11.697847
Linh,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),10.993592
Hue,Panorama Center Ocean View,11.082808
Hue,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.062323
Hue,HANZ Panorama Grand Residencé,10.829427
Hue,Panorama Nha Trang By Risco,10.782261
Hue,Gold Coast Hotel Nha Trang,10.717091
Hue,HANZ Muong Thanh Vien Trieu Condo Hotel,10.623406
Hue,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.45055
Thi,HANZ Panorama Grand Residencé,12.380541
Thi,HANZ Muong Thanh Vien Trieu Condo Hotel,12.181528
Thi,Panorama Center Ocean View,10.889171
Thi,HÀO PHÁT HOTEL NHA TRANG,10.629924
Thi,The Arena Cam Ranh Beach seaside,10.473425
Rose,HANZ Panorama Grand Residencé,9.067113
Rose,HANZ Muong Thanh Vien Trieu Condo Hotel,8.903694
Rose,Rosemary Home @ Bai Dai Beach Nha Trang,8.424441
Rose,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",8.353383
Rose,HÀO PHÁT HOTEL NHA TRANG,8.29892
Phan,HANZ Panorama Grand Residencé,11.32695
Phan,HANZ Muong Thanh Vien Trieu Condo Hotel,11.118889
Phan,Panorama Center Ocean View,10.815818
Phan,HÀO PHÁT HOTEL NHA TRANG,10.564994
Kim,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),11.29747
Kim,HANZ Panorama Grand Residencé,10.992147
Kim,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.934273
Kim,HÀO PHÁT HOTEL NHA TRANG,10.813222
THANG,HANZ Panorama Grand Residencé,11.302976
THANG,HANZ Muong Thanh Vien Trieu Condo Hotel,11.093291
THANG,Panorama Center Ocean View,10.964653
THANG,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.434876
THANG,The Arena Cam Ranh Beach seaside,10.3429575
THANG,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.226022
Nguyệt,HANZ Panorama Grand Residencé,12.256093
Nguyệt,HANZ Muong Thanh Vien Trieu Condo Hotel,12.045817
Nguyệt,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",11.0743685
Nguyệt,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.936633
Nguyệt,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),10.685055
Huyen,HANZ Panorama Grand Residencé,12.537243
Huyen,HANZ Muong Thanh Vien Trieu Condo Hotel,12.32996
Huyen,Panorama Center Ocean View,11.536585
Huyen,The Arena Cam Ranh Beach seaside,11.042215
Huyen,The Pool Villa Cam Ranh - All Private Pool Villas,10.796073
Van,HANZ Panorama Grand Residencé,11.413175
Van,HANZ Muong Thanh Vien Trieu Condo Hotel,11.201612
Van,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.790807
Van,Panorama Center Ocean View,10.561605
Van,Gold Coast Hotel Nha Trang,10.333934
Van,InterContinental Residences Nha Trang,10.201206
NGUYỄN,HANZ Panorama Grand Residencé,12.65905
NGUYỄN,HANZ Muong Thanh Vien Trieu Condo Hotel,12.464616
NGUYỄN,The Pool Villa Cam Ranh - All Private Pool Villas,11.332477
NGUYỄN,The Arena Cam Ranh Beach seaside,11.166268
NGUYỄN,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",11.124285
NGUYỄN,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),10.934369
NGUYỄN,Vinpearl Luxury Nha Trang,10.9011135
vu,HANZ Panorama Grand Residencé,12.117834
vu,HANZ Muong Thanh Vien Trieu Condo Hotel,11.898466
vu,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),11.298824
vu,Panorama Center Ocean View,11.21619
vu,HÀO PHÁT HOTEL NHA TRANG,11.041205
Ho,Panorama Center Ocean View,11.516465
Ho,HANZ Panorama Grand Residencé,10.894248
Ho,HANZ Muong Thanh Vien Trieu Condo Hotel,10.691512
Ho,The Arena Cam Ranh Beach seaside,10.350608
Ho,Moonlight Bay Panorama Ocean View,10.057094
TAM,Angela Cam Ranh( gần sân bay Cam Ranh) (Angela Cam Ranh( near the Airport Cam Ranh)),12.032274
TAM,HANZ Panorama Grand Residencé,10.432605
TAM,Gold Coast Hotel Nha Trang,10.375071
TAM,The Arena Cam Ranh Beach seaside,10.265175
TAM,HANZ Muong Thanh Vien Trieu Condo Hotel,10.235139
TAM,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (Maple 3 bedroom apartment)",10.060366
TAM,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.020979
TAM,Vinpearl Luxury Nha Trang,10.017133
Tran,Panorama Center Ocean View,11.142003
Tran,Khách Sạn Hướng Biển Aqua (Aqua Seaview Hotel),10.770245
Tran,Gold Coast Hotel Nha Trang,10.645194
Tran,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),10.593148
Tran,Vinpearl Luxury Nha Trang,10.588571
Tran,HANZ Panorama Grand Residencé,10.518624
Tran,Khách Sạn Sun Kiss (Sun Kiss Hotel),10.439642
cam,HANZ Panorama Grand Residencé,11.287607
cam,HANZ Muong Thanh Vien Trieu Condo Hotel,11.111287
cam,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",10.351762
cam,The Pool Villa Cam Ranh - All Private Pool Villas,10.29871
cam,Moonlight Bay Panorama Ocean View,10.123065
cam,Khu Nghỉ Dưỡng Radisson Blu Vịnh Cam Ranh (Radisson Blu Resort Cam Ranh),9.910635
cam,An Lam Retreats Ninh Van Bay,9.715982
